기준일자,유형,연관검색어,검색키워드,검색량,지표,뉴스제목,뉴스링크,활동성,구글검색어,네이버검색어,상승월
2024-03-21,월별 급상승,개인돈대출,금융상품,10540.0,1.59%,"'옵티머스 뒷돈수수' 전 금감원 국장, 2심 징역 1년9개월",https://www.newdaily.co.kr/site/data/html/2024/03/21/2024032100138.html,66.5%, ,에코프로주가, 
2024-03-21,월별 급상승,개인돈대출,금융상품,10540.0,1.59%,"정은채♥김충재, 과거 작업실 ‘럽스타’ 흔적도 재조명 “연인을 만들어 보았...",https://www.sportsseoul.com/news/read/1410433?ref=naver,66.5%, ,예금금리, 
2024-03-21,월별 급상승,개인돈대출,금융상품,10540.0,1.59%,경제난 내몰린 피해자들 돕는 척…사기행각 벌인 20대,https://www.news1.kr/articles/5357967,66.5%, ,대출, 
2024-03-21,월별 급상승,개인돈대출,금융상품,10540.0,1.59%,"인천시사회서비스원, 장애인 자립 지역사회가 손잡는다",https://www.dnews.co.kr/uhtml/view.jsp?idxno=202403211050074650898,66.5%, ,ETF, 
2024-03-21,월별 급상승,개인돈대출,금융상품,10540.0,1.59%,"'옵티머스 금품수수' 금감원 前국장, 2심도 1년9개월 실형",https://www.news1.kr/articles/5357961,66.5%, ,금리, 
2024-03-21,월별 급상승,개인돈대출,금융상품,10540.0,1.59%,금시세(금값) 21일 1.068%↑,https://www.bntnews.co.kr/article/view/bnt202403210017,66.5%, ,정기예금금리비교, 
2024-03-21,월별 급상승,목돈굴리기,"금융상품, 돈버는법, 급등주, 배당주, 주가지수, ETF, 적립식펀드, 개인연금, 퇴직연금, ELS, CMA통장, CMA금리비교, 채권, 신탁, 미술품, 조각투자, 돈버는앱",9170.0,14.67%,"연간 흑자 눈앞 토스뱅크, 꾸준한 성장 비결은?",https://www.ekoreanews.co.kr/news/articleView.html?idxno=72359,12.5%, ,삼성전자주가, 
2024-03-21,월별 급상승,목돈굴리기,"금융상품, 돈버는법, 급등주, 배당주, 주가지수, ETF, 적립식펀드, 개인연금, 퇴직연금, ELS, CMA통장, CMA금리비교, 채권, 신탁, 미술품, 조각투자, 돈버는앱",9170.0,14.67%,12개월 최고 연 4.05%…대구·수협은행 우대예금 상품 [이주의 은행 예금금리...,http://www.fntimes.com/html/view.php?ud=2024031617074053000d260cda75_18,12.5%, ,대출이자계산기, 
2024-03-21,월별 급상승,목돈굴리기,"금융상품, 돈버는법, 급등주, 배당주, 주가지수, ETF, 적립식펀드, 개인연금, 퇴직연금, ELS, CMA통장, CMA금리비교, 채권, 신탁, 미술품, 조각투자, 돈버는앱",9170.0,14.67%,24개월 최고 연 4.07%…대구은행 'DGB주거우대예금(첫만남고객형)' [이주의 은...,http://www.fntimes.com/html/view.php?ud=2024031617372237050d260cda75_18,12.5%, ,적금, 
2024-03-21,월별 급상승,목돈굴리기,"금융상품, 돈버는법, 급등주, 배당주, 주가지수, ETF, 적립식펀드, 개인연금, 퇴직연금, ELS, CMA통장, CMA금리비교, 채권, 신탁, 미술품, 조각투자, 돈버는앱",9170.0,14.67%,"가계대출 증가세 꺾였지만…한은 ""DSR 적용 확대해야""",http://news.bizwatch.co.kr/article/finance/2024/03/15/0017,12.5%, ,주식시세, 
2024-03-21,월별 급상승,목돈굴리기,"금융상품, 돈버는법, 급등주, 배당주, 주가지수, ETF, 적립식펀드, 개인연금, 퇴직연금, ELS, CMA통장, CMA금리비교, 채권, 신탁, 미술품, 조각투자, 돈버는앱",9170.0,14.67%,"토스뱅크, 금융 콘텐츠 구독자 150만명 돌파",http://www.shinailbo.co.kr/news/articleView.html?idxno=1843328,12.5%, ,에코프로주가, 
2024-03-21,월별 급상승,목돈굴리기,"금융상품, 돈버는법, 급등주, 배당주, 주가지수, ETF, 적립식펀드, 개인연금, 퇴직연금, ELS, CMA통장, CMA금리비교, 채권, 신탁, 미술품, 조각투자, 돈버는앱",9170.0,14.67%,"토스뱅크 ""자사 금융 콘텐츠 구독자 150만명 돌파""",https://www.newscj.com/news/articleView.html?idxno=3118544,12.5%, ,예금금리, 
2024-03-21,월별 급상승,목돈굴리기,"금융상품, 돈버는법, 급등주, 배당주, 주가지수, ETF, 적립식펀드, 개인연금, 퇴직연금, ELS, CMA통장, CMA금리비교, 채권, 신탁, 미술품, 조각투자, 돈버는앱",9170.0,14.67%,“연 6~8% 이자 드려요”…고금리 예적금 내놓는 은행들 [수신상품 줌인],http://www.fntimes.com/html/view.php?ud=202403141750136394f09e13944d_18,12.5%, ,대출, 
2024-03-21,월별 급상승,목돈굴리기,"금융상품, 돈버는법, 급등주, 배당주, 주가지수, ETF, 적립식펀드, 개인연금, 퇴직연금, ELS, CMA통장, CMA금리비교, 채권, 신탁, 미술품, 조각투자, 돈버는앱",9170.0,14.67%,"토스뱅크, 금융 콘텐츠 구독자 150만명 넘어서",https://www.econovill.com/news/articleView.html?idxno=648932,12.5%, ,ETF, 
2024-03-21,월별 급상승,목돈굴리기,"금융상품, 돈버는법, 급등주, 배당주, 주가지수, ETF, 적립식펀드, 개인연금, 퇴직연금, ELS, CMA통장, CMA금리비교, 채권, 신탁, 미술품, 조각투자, 돈버는앱",9170.0,14.67%,"[은행가소식] 우리은행, 중소기업특화채널 3곳 추가 개설",https://www.asiatime.co.kr/article/20240314500366,12.5%, ,금리, 
2024-03-21,월별 급상승,목돈굴리기,"금융상품, 돈버는법, 급등주, 배당주, 주가지수, ETF, 적립식펀드, 개인연금, 퇴직연금, ELS, CMA통장, CMA금리비교, 채권, 신탁, 미술품, 조각투자, 돈버는앱",9170.0,14.67%,[금융브리핑] 새마을금고 MG 신뢰 회복 캠페인 추진,http://www.rightknow.co.kr/news/articleView.html?idxno=29111,12.5%, ,정기예금금리비교, 
2024-03-21,월별 급상승,비트코인시세,"디지털자산, 신규상장, ELS, 암호화폐",4555500.0,169.06%,"리플(XRP)  코인 시세  1%대 하락, 일각에서는 긍정 전망 '솔솔'",https://www.gukjenews.com/news/articleView.html?idxno=2949577,52.1%, ,비트코인시세, 
2024-03-21,월별 급상승,비트코인시세,"디지털자산, 신규상장, ELS, 암호화폐",4555500.0,169.06%,[오후  시세 브리핑] 암호화폐 시장 반등...빠른 상승흐름,https://www.tokenpost.kr/article-170263,52.1%, ,이더리움시세, 
2024-03-21,월별 급상승,비트코인시세,"디지털자산, 신규상장, ELS, 암호화폐",4555500.0,169.06%,[ 코인 투데이] 이더리움클래식(ETC)  시세  눈길…美 금리 이슈도 주목,https://www.cbci.co.kr/news/articleView.html?idxno=461738,52.1%, ,리플시세, 
2024-03-21,월별 급상승,비트코인시세,"디지털자산, 신규상장, ELS, 암호화폐",4555500.0,169.06%," 비트코인 , 한때 1억 원 재돌파",https://www.news1.kr/photos/view/?6547992,52.1%, ,코인시세, 
2024-03-21,월별 급상승,비트코인시세,"디지털자산, 신규상장, ELS, 암호화폐",4555500.0,169.06%," 비트코인 , 美 FOMC 결과 발표에 강력 반등",https://www.news1.kr/photos/view/?6547990,52.1%, ,비트코인하는법, 
2024-03-21,월별 급상승,비트코인시세,"디지털자산, 신규상장, ELS, 암호화폐",4555500.0,169.06%," 비트코인  등 가상자산, 美 FOMC 결과 발표에 강력 반등",https://www.news1.kr/photos/view/?6547988,52.1%, ,가상화폐, 
2024-03-21,월별 급상승,비트코인시세,"디지털자산, 신규상장, ELS, 암호화폐",4555500.0,169.06%,반등한  비트코인 ,https://www.news1.kr/photos/view/?6547975,52.1%, ,비트코인가격, 
2024-03-21,월별 급상승,비트코인시세,"디지털자산, 신규상장, ELS, 암호화폐",4555500.0,169.06%," 비트코인  등 가상자산, 美 FOMC 결과 발표에 강력 반등",https://www.news1.kr/photos/view/?6547972,52.1%, ,알트코인, 
2024-03-21,월별 급상승,비트코인시세,"디지털자산, 신규상장, ELS, 암호화폐",4555500.0,169.06%,"가상자산, 美 FOMC 결과 발표에 강력 반등",https://www.news1.kr/photos/view/?6547983,52.1%, ,가상화폐시세, 
2024-03-21,월별 급상승,비트코인시세,"디지털자산, 신규상장, ELS, 암호화폐",4555500.0,169.06%,美 FOMC 결과 발표에 강력 반등한  비트코인 ,https://www.news1.kr/photos/view/?6547980,52.1%, ,NFT, 
2024-03-21,월별 급상승,코인시세,"디지털자산, 신규상장, 암호화폐",160900.0,191.03%,"리플(XRP)  코인 시세  1%대 하락, 일각에서는 긍정 전망 '솔솔'",https://www.gukjenews.com/news/articleView.html?idxno=2949577,38.6%, ,비트코인시세, 
2024-03-21,월별 급상승,코인시세,"디지털자산, 신규상장, 암호화폐",160900.0,191.03%,[오후  시세 브리핑] 암호화폐 시장 반등...빠른 상승흐름,https://www.tokenpost.kr/article-170263,38.6%, ,이더리움시세, 
2024-03-21,월별 급상승,코인시세,"디지털자산, 신규상장, 암호화폐",160900.0,191.03%,[ 코인 투데이] 이더리움클래식(ETC)  시세  눈길…美 금리 이슈도 주목,https://www.cbci.co.kr/news/articleView.html?idxno=461738,38.6%, ,리플시세, 
2024-03-21,월별 급상승,코인시세,"디지털자산, 신규상장, 암호화폐",160900.0,191.03%,"비트 코인 , 한때 1억 원 재돌파",https://www.news1.kr/photos/view/?6547992,38.6%, ,코인시세, 
2024-03-21,월별 급상승,코인시세,"디지털자산, 신규상장, 암호화폐",160900.0,191.03%,"비트 코인 , 美 FOMC 결과 발표에 강력 반등",https://www.news1.kr/photos/view/?6547990,38.6%, ,비트코인하는법, 
2024-03-21,월별 급상승,코인시세,"디지털자산, 신규상장, 암호화폐",160900.0,191.03%,"비트 코인  등 가상자산, 美 FOMC 결과 발표에 강력 반등",https://www.news1.kr/photos/view/?6547988,38.6%, ,가상화폐, 
2024-03-21,월별 급상승,코인시세,"디지털자산, 신규상장, 암호화폐",160900.0,191.03%,"비트 코인  등 가상자산, 美 FOMC 결과 발표에 강력 반등",https://www.news1.kr/photos/view/?6547972,38.6%, ,비트코인가격, 
2024-03-21,월별 급상승,코인시세,"디지털자산, 신규상장, 암호화폐",160900.0,191.03%,"가상자산, 美 FOMC 결과 발표에 강력 반등",https://www.news1.kr/photos/view/?6547983,38.6%, ,알트코인, 
2024-03-21,월별 급상승,코인시세,"디지털자산, 신규상장, 암호화폐",160900.0,191.03%,"비트 코인 , 美 FOMC 결과 발표에 한때 1억 돌파",https://www.news1.kr/photos/view/?6547969,38.6%, ,가상화폐시세, 
2024-03-21,월별 급상승,코인시세,"디지털자산, 신규상장, 암호화폐",160900.0,191.03%,美 FOMC 결과 발표에 강력 반등한 비트 코인 ,https://www.news1.kr/photos/view/?6547980,38.6%, ,NFT, 
2024-03-21,월별 급상승,비트코인하는법,"디지털자산, 암호화폐",98000.0,437.03%,요즘 뜨는 RWA가 뭐길래··· 비트코인 은 FOMC 결과에 급반등 [매일 코인 ],https://www.mk.co.kr/article/10970340,42.4%, ,비트코인시세, 
2024-03-21,월별 급상승,비트코인하는법,"디지털자산, 암호화폐",98000.0,437.03%,"총선 D-20 포퓰리즘…여야 ""ISA 비과세 혜택 확대""",https://www.ajunews.com/view/20240319221540751,42.4%, ,이더리움시세, 
2024-03-21,월별 급상승,비트코인하는법,"디지털자산, 암호화폐",98000.0,437.03%,‘밈공약’ 전락 가상자산 공약 재등장… 비트코인 에 주목받는 ‘ 코인  표심’,https://www.etoday.co.kr/news/view/2342249,42.4%, ,리플시세, 
2024-03-21,월별 급상승,비트코인하는법,"디지털자산, 암호화폐",98000.0,437.03%,"대박난  코인 , 돈 꺼내려니 먹튀… `가짜 거래소` 주의보",https://www.dt.co.kr/contents.html?article_no=2024032102100863060001&ref=naver,42.4%, ,코인시세, 
2024-03-21,월별 급상승,비트코인하는법,"디지털자산, 암호화폐",98000.0,437.03%,"민주 ""ETF 허용"" vs 국힘 ""과세 유예""…가상자산 공약 경쟁",http://www.segye.com/newsView/20240320516357?OutUrl=naver,42.4%, ,비트코인하는법, 
2024-03-21,월별 급상승,비트코인하는법,"디지털자산, 암호화폐",98000.0,437.03%,"""고수익 보장"" 리딩방 사기 주의보...피해 예방책은?",https://www.ytn.co.kr/_ln/0103_202403201705467642,42.4%, ,가상화폐, 
2024-03-21,월별 급상승,비트코인하는법,"디지털자산, 암호화폐",98000.0,437.03%,[겜덕연구소] 닌텐도 슈퍼 패미콤에서 가장 많이 팔린 게임은? TOP 10을 살펴...,https://game.donga.com/111423/,42.4%, ,비트코인가격, 
2024-03-21,월별 급상승,비트코인하는법,"디지털자산, 암호화폐",98000.0,437.03%,"[CEO NOW]크래프톤 장병규 ""AI·메타버스는 반 보만 빨리…우리 바이블은 `시...",https://www.dt.co.kr/contents.html?article_no=2024032002109931650001&ref=naver,42.4%, ,알트코인, 
2024-03-21,월별 급상승,비트코인하는법,"디지털자산, 암호화폐",98000.0,437.03%,가상자산 수탁업 커진다…연이은 해킹·회계지침까지,https://news.einfomax.co.kr/news/articleView.html?idxno=4302568,42.4%, ,가상화폐시세, 
2024-03-21,월별 급상승,비트코인하는법,"디지털자산, 암호화폐",98000.0,437.03%,"""평생 모은 3억 날렸다""… 비트코인  급락에 선물 투자자들 '패닉'",http://news.mt.co.kr/mtview.php?no=2024032009284276683,42.4%, ,NFT, 
2024-03-21,월별 급상승,비트코인가격,"디지털자산, 암호화폐",79200.0,224.76%,"WSJ, '울퉁불퉁' 무시 파월 비판…""명백한 모순 지켜볼 것""",https://news.einfomax.co.kr/news/articleView.html?idxno=4302817,0.0%, ,비트코인시세, 
2024-03-21,월별 급상승,비트코인가격,"디지털자산, 암호화폐",79200.0,224.76%," 비트코인  반감기 이벤트, 4월 20일에 예정",https://www.tokenpost.kr/article-170250,0.0%, ,이더리움시세, 
2024-03-21,월별 급상승,비트코인가격,"디지털자산, 암호화폐",79200.0,224.76%,"뉴욕증시, 엔비디아 반등에 힘입어 상승⋯엔비디아∙애플 1%대 상승-AMD 4%EO...",http://www.econonews.co.kr/news/articleView.html?idxno=331153,0.0%, ,리플시세, 
2024-03-21,월별 급상승,비트코인가격,"디지털자산, 암호화폐",79200.0,224.76%,"리플(XRP)  코인  시세 1%대 하락, 일각에서는 긍정 전망 '솔솔'",https://www.gukjenews.com/news/articleView.html?idxno=2949577,0.0%, ,코인시세, 
2024-03-21,월별 급상승,비트코인가격,"디지털자산, 암호화폐",79200.0,224.76%,코스피 2700선 돌파…  비트코인 도 급반등,https://www.munhwa.com/news/view.html?no=2024032101070605022001,0.0%, ,비트코인하는법, 
2024-03-21,월별 급상승,비트코인가격,"디지털자산, 암호화폐",79200.0,224.76%,'비둘기 파월' 美 이어 亞증시도 안도 랠리…닛케이 장중 신고가,https://www.yna.co.kr/view/AKR20240321086400009?input=1195m,0.0%, ,가상화폐, 
2024-03-21,월별 급상승,비트코인가격,"디지털자산, 암호화폐",79200.0,224.76%,"베트남 암호화폐 투자자, 작년 12억달러 벌었다…세계 3위",http://www.insidevina.com/news/articleView.html?idxno=27004,0.0%, ,비트코인가격, 
2024-03-21,월별 급상승,비트코인가격,"디지털자산, 암호화폐",79200.0,224.76%,"리플,  비트코인  급등에 0.60달러선 회복...XRP, 반감기 이후  가격 은?",http://coinreaders.com/103376,0.0%, ,알트코인, 
2024-03-21,월별 급상승,비트코인가격,"디지털자산, 암호화폐",79200.0,224.76%,"'밈  코인 ' 강세장, 우리나라 투자자가 주도 분석",https://www.khgames.co.kr/news/articleView.html?idxno=225908,0.0%, ,가상화폐시세, 
2024-03-21,월별 급상승,비트코인가격,"디지털자산, 암호화폐",79200.0,224.76%,"美 훈풍에 코스피, 2730선 회복…'롤러코스터'  비트코인  1억 탈환 눈앞",https://biz.sbs.co.kr/article_hub/20000162596?division=NAVER,0.0%, ,NFT, 
2024-03-21,월별 급상승,코인거래소,"디지털자산, 신규상장, 암호화폐",23250.0,210.25%,크라켄 기관 플랫폼 '수탁' 지원한다...'크라켄 커스터디' 출범,https://www.tokenpost.kr/article-170264,0.0%, ,비트코인시세, 
2024-03-21,월별 급상승,코인거래소,"디지털자산, 신규상장, 암호화폐",23250.0,210.25%,"[ 코인 마켓프라이스] 시바이누(SHIB), 전일대비 2.42% 하락",http://www.smarttimes.co.kr/news/articleView.html?idxno=17664,0.0%, ,이더리움시세, 
2024-03-21,월별 급상승,코인거래소,"디지털자산, 신규상장, 암호화폐",23250.0,210.25%,"뉴욕증시, 엔비디아 반등에 힘입어 상승⋯엔비디아∙애플 1%대 상승-AMD 4%EO...",http://www.econonews.co.kr/news/articleView.html?idxno=331153,0.0%, ,리플시세, 
2024-03-21,월별 급상승,코인거래소,"디지털자산, 신규상장, 암호화폐",23250.0,210.25%,"리플(XRP)  코인  시세 1%대 하락, 일각에서는 긍정 전망 '솔솔'",https://www.gukjenews.com/news/articleView.html?idxno=2949577,0.0%, ,코인시세, 
2024-03-21,월별 급상승,코인거래소,"디지털자산, 신규상장, 암호화폐",23250.0,210.25%,코스피 2700선 돌파… 비트 코인 도 급반등,https://www.munhwa.com/news/view.html?no=2024032101070605022001,0.0%, ,비트코인하는법, 
2024-03-21,월별 급상승,코인거래소,"디지털자산, 신규상장, 암호화폐",23250.0,210.25%,"[ 코인 마켓프라이스] 비트 코인 (BTC), 단기 하락추세선 돌파...전일대비 0.82% ...",http://www.smarttimes.co.kr/news/articleView.html?idxno=17663,0.0%, ,가상화폐, 
2024-03-21,월별 급상승,코인거래소,"디지털자산, 신규상장, 암호화폐",23250.0,210.25%,"리플, 비트 코인  급등에 0.60달러선 회복...XRP, 반감기 이후 가격은?",http://coinreaders.com/103376,0.0%, ,비트코인가격, 
2024-03-21,월별 급상승,코인거래소,"디지털자산, 신규상장, 암호화폐",23250.0,210.25%,"'밈  코인 ' 강세장, 우리나라 투자자가 주도 분석",https://www.khgames.co.kr/news/articleView.html?idxno=225908,0.0%, ,알트코인, 
2024-03-21,월별 급상승,코인거래소,"디지털자산, 신규상장, 암호화폐",23250.0,210.25%,"[토큰포스트 오후 브리핑] 블랙록, $1억 USDC 예치 후 밈 코인 ·NFT 선물 받아...",https://www.tokenpost.kr/article-170265,0.0%, ,가상화폐시세, 
2024-03-21,월별 급상승,코인거래소,"디지털자산, 신규상장, 암호화폐",23250.0,210.25%,"솔라나, 블록체인 중 관심도 1위 '압도적'...이더리움, BNB, 코스모스, 아발란...",http://coinreaders.com/103373,0.0%, ,NFT, 
2024-03-21,월별 급상승,비트코인차트,"디지털자산, 암호화폐",19170.0,182.85%,"[ 코인 마켓프라이스]  비트코인 (BTC), 단기 하락추세선 돌파...전일대비 0.82% ...",http://www.smarttimes.co.kr/news/articleView.html?idxno=17663,44.6%, ,비트코인시세, 
2024-03-21,월별 급상승,비트코인차트,"디지털자산, 암호화폐",19170.0,182.85%,"크립토퀀트 대표 "" 비트코인  아직 정점 아냐...신규 고래, BTC 매집 중""",http://coinreaders.com/103358,44.6%, ,이더리움시세, 
2024-03-21,월별 급상승,비트코인차트,"디지털자산, 암호화폐",19170.0,182.85%,[크립토 브리핑] '오르락내리락' 롤러코스터 타는  비트코인 ...9900만원대 회복,https://www.techm.kr/news/articleView.html?idxno=121903,44.6%, ,리플시세, 
2024-03-21,월별 급상승,비트코인차트,"디지털자산, 암호화폐",19170.0,182.85%, 비트코인 發 투자 열풍...암호화폐 투자시 주의할 점은?,http://www.opinionnews.co.kr/news/articleView.html?idxno=95515,44.6%, ,코인시세, 
2024-03-21,월별 급상승,비트코인차트,"디지털자산, 암호화폐",19170.0,182.85%,[토큰포스트 마감 브리핑]  비트코인  현물 ETF서 3억2000만 달러 순유출 外,https://www.tokenpost.kr/article-170107,44.6%, ,비트코인하는법, 
2024-03-21,월별 급상승,비트코인차트,"디지털자산, 암호화폐",19170.0,182.85%,"[ 코인 투데이] 클레이튼(KLAY), 전일 대비 하락세로...좋은 시그널은 언제나",https://www.cbci.co.kr/news/articleView.html?idxno=461621,44.6%, ,가상화폐, 
2024-03-21,월별 급상승,비트코인차트,"디지털자산, 암호화폐",19170.0,182.85%,"크립토퀀트 대표 "" 비트코인 , 여전히 강세장…ETF 수요 모니터링해야""",https://news.einfomax.co.kr/news/articleView.html?idxno=4302621,44.6%, ,비트코인가격, 
2024-03-21,월별 급상승,비트코인차트,"디지털자산, 암호화폐",19170.0,182.85%,[점심브리핑] ETH 일주일 새 20% 하락했는데…투자자들 ‘낙관’ 여전,https://www.sedaily.com/NewsView/2D6PK6ZQ0T,44.6%, ,알트코인, 
2024-03-21,월별 급상승,비트코인차트,"디지털자산, 암호화폐",19170.0,182.85%,ETF發 급등·반감기 조정에 ‘롤러코스터’ 타는  비트코인 …저점 매수 기회 분...,https://www.etoday.co.kr/news/view/2342164,44.6%, ,가상화폐시세, 
2024-03-21,월별 급상승,비트코인차트,"디지털자산, 암호화폐",19170.0,182.85%,"리플,  비트코인  하락세에 ‘주춤’…대망의 1달러는 언제?",http://www.g-enews.com/ko-kr/news/article/news_all/202403201345117938e7e8286d56_1/article.html,44.6%, ,NFT, 
2024-03-21,월별 급상승,비트코인거래소,"디지털자산, 암호화폐",17240.0,219.78%,크라켄 기관 플랫폼 '수탁' 지원한다...'크라켄 커스터디' 출범,https://www.tokenpost.kr/article-170264,0.0%, ,비트코인시세, 
2024-03-21,월별 급상승,비트코인거래소,"디지털자산, 암호화폐",17240.0,219.78%,"뉴욕증시, 엔비디아 반등에 힘입어 상승⋯엔비디아∙애플 1%대 상승-AMD 4%EO...",http://www.econonews.co.kr/news/articleView.html?idxno=331153,0.0%, ,이더리움시세, 
2024-03-21,월별 급상승,비트코인거래소,"디지털자산, 암호화폐",17240.0,219.78%,"리플(XRP)  코인  시세 1%대 하락, 일각에서는 긍정 전망 '솔솔'",https://www.gukjenews.com/news/articleView.html?idxno=2949577,0.0%, ,리플시세, 
2024-03-21,월별 급상승,비트코인거래소,"디지털자산, 암호화폐",17240.0,219.78%,코스피 2700선 돌파…  비트코인 도 급반등,https://www.munhwa.com/news/view.html?no=2024032101070605022001,0.0%, ,코인시세, 
2024-03-21,월별 급상승,비트코인거래소,"디지털자산, 암호화폐",17240.0,219.78%,"[ 코인 마켓프라이스]  비트코인 (BTC), 단기 하락추세선 돌파...전일대비 0.82% ...",http://www.smarttimes.co.kr/news/articleView.html?idxno=17663,0.0%, ,비트코인하는법, 
2024-03-21,월별 급상승,비트코인거래소,"디지털자산, 암호화폐",17240.0,219.78%,"리플,  비트코인  급등에 0.60달러선 회복...XRP, 반감기 이후 가격은?",http://coinreaders.com/103376,0.0%, ,가상화폐, 
2024-03-21,월별 급상승,비트코인거래소,"디지털자산, 암호화폐",17240.0,219.78%,"'밈  코인 ' 강세장, 우리나라 투자자가 주도 분석",https://www.khgames.co.kr/news/articleView.html?idxno=225908,0.0%, ,비트코인가격, 
2024-03-21,월별 급상승,비트코인거래소,"디지털자산, 암호화폐",17240.0,219.78%,"[토큰포스트 오후 브리핑] 블랙록, $1억 USDC 예치 후 밈 코인 ·NFT 선물 받아...",https://www.tokenpost.kr/article-170265,0.0%, ,알트코인, 
2024-03-21,월별 급상승,비트코인거래소,"디지털자산, 암호화폐",17240.0,219.78%,[ 코인 투데이] 이더리움클래식(ETC) 시세 눈길…美 금리 이슈도 주목,https://www.cbci.co.kr/news/articleView.html?idxno=461738,0.0%, ,가상화폐시세, 
2024-03-21,월별 급상승,비트코인거래소,"디지털자산, 암호화폐",17240.0,219.78%,"코빗, 당기순손실 226억…SK스퀘어도 80%이상 손실",http://news.bizwatch.co.kr/article/mobile/2024/03/21/0013,0.0%, ,NFT, 
2024-03-21,월별 급상승,비트코인지갑,"디지털자산, 암호화폐",11930.0,167.4%,"로빈후드, 안드로이드용 암호화폐  지갑  출시",https://www.digitaltoday.co.kr/news/articleView.html?idxno=510408,53.7%, ,비트코인시세, 
2024-03-21,월별 급상승,비트코인지갑,"디지털자산, 암호화폐",11930.0,167.4%, 비트코인 發 투자 열풍...암호화폐 투자시 주의할 점은?,http://www.opinionnews.co.kr/news/articleView.html?idxno=95515,53.7%, ,이더리움시세, 
2024-03-21,월별 급상승,비트코인지갑,"디지털자산, 암호화폐",11930.0,167.4%,""" 코인  노린 크립토재킹, 가장 심각한 사이버공격""",http://news.bizwatch.co.kr/article/mobile/2024/03/20/0035,53.7%, ,리플시세, 
2024-03-21,월별 급상승,비트코인지갑,"디지털자산, 암호화폐",11930.0,167.4%,[토큰포스트 오후 브리핑] 제미니 언 피해자 대상 $20억 암호화폐 분배 추진....,https://www.tokenpost.kr/article-170046,53.7%, ,코인시세, 
2024-03-21,월별 급상승,비트코인지갑,"디지털자산, 암호화폐",11930.0,167.4%,"아이스크림에듀·해시드·알토스, 베트남계 스타트업 투자펀드 지원",https://www.theguru.co.kr/news/article.html?no=68288,53.7%, ,비트코인하는법, 
2024-03-21,월별 급상승,비트코인지갑,"디지털자산, 암호화폐",11930.0,167.4%,"렛저, 신용카드 크기 암호화폐  지갑  '스택' 드디어 출시…5월 공개",https://www.digitaltoday.co.kr/news/articleView.html?idxno=510213,53.7%, ,가상화폐, 
2024-03-21,월별 급상승,비트코인지갑,"디지털자산, 암호화폐",11930.0,167.4%, 비트코인  채굴은 어떻게 하나요?,https://weekly.khan.co.kr/khnm.html?mode=view&code=114&artid=202403200600021,53.7%, ,비트코인가격, 
2024-03-21,월별 급상승,비트코인지갑,"디지털자산, 암호화폐",11930.0,167.4%,[ 코인 투데이] 리플(XRP) 트레이딩 어떻게?....사이다 소식들 언제 들려오나?,https://www.cbci.co.kr/news/articleView.html?idxno=461487,53.7%, ,알트코인, 
2024-03-21,월별 급상승,비트코인지갑,"디지털자산, 암호화폐",11930.0,167.4%,[저녁브리핑] 나홀로 치솟는 솔라나…밈 코인  투자 과열 우려 목소리도,https://www.tokenpost.kr/article-169945,53.7%, ,가상화폐시세, 
2024-03-21,월별 급상승,비트코인지갑,"디지털자산, 암호화폐",11930.0,167.4%,동남아 승차공유 '그랩' 암호화폐 결제 지원,https://www.tokenpost.kr/article-169918,53.7%, ,NFT, 
2024-03-21,월별 급상승,코인추천,"디지털자산, 신규상장, 급등주, 주가지수, 암호화폐",11860.0,313.78%,[전종철의 전격시사] 김부겸 더불어민주당 공동상임선대위원장 - “국민 납득...,https://news.kbs.co.kr/news/pc/view/view.do?ncd=7919376&ref=A,0.0%, ,비트코인시세, 
2024-03-21,월별 급상승,코인추천,"디지털자산, 신규상장, 급등주, 주가지수, 암호화폐",11860.0,313.78%,"국민의미래, 당선권에 '호남' 조배숙 추가",https://imnews.imbc.com/replay/2024/nw930/article/6581972_36507.html,0.0%, ,이더리움시세, 
2024-03-21,월별 급상승,코인추천,"디지털자산, 신규상장, 급등주, 주가지수, 암호화폐",11860.0,313.78%,[나이트포커스] 황상무 수석 자진 사퇴,https://www.ytn.co.kr/_ln/0101_202403202254130184,0.0%, ,리플시세, 
2024-03-21,월별 급상승,코인추천,"디지털자산, 신규상장, 급등주, 주가지수, 암호화폐",11860.0,313.78%,"[북스&]비트 코인 , 화폐 패권 차지할까? 얼마나 오를까?",https://www.sedaily.com/NewsView/2D6PLW2BY0,0.0%, ,코인시세, 
2024-03-21,월별 급상승,코인추천,"디지털자산, 신규상장, 급등주, 주가지수, 암호화폐",11860.0,313.78%,‘비례 상징’ 여야 1번 후보 6인…조국혁신당 당선권 약진,https://www.womennews.co.kr/news/articleView.html?idxno=246643,0.0%, ,비트코인하는법, 
2024-03-21,월별 급상승,코인추천,"디지털자산, 신규상장, 급등주, 주가지수, 암호화폐",11860.0,313.78%,"""고수익 보장"" 리딩방 사기 주의보...피해 예방책은?",https://www.ytn.co.kr/_ln/0103_202403201705467642,0.0%, ,가상화폐, 
2024-03-21,월별 급상승,코인추천,"디지털자산, 신규상장, 급등주, 주가지수, 암호화폐",11860.0,313.78%,"""몰빵 금물…분산·적립식 투자로 안정성·수익률 모두 챙겨라""",https://www.hankyung.com/article/2024032029061,0.0%, ,비트코인가격, 
