date,NFT
2020-12-26,0.04002
2020-12-27,0.0629
2020-12-28,0.18412
2020-12-29,0.18412
2020-12-30,0.12923
2020-12-31,0.07662
2021-01-01,0.0526
2021-01-02,0.05032
2021-01-03,0.08691
2021-01-04,0.25846
2021-01-05,0.22415
2021-01-06,0.24245
2021-01-07,0.18984
2021-01-08,0.23559
2021-01-09,0.06404
2021-01-10,0.07433
2021-01-11,0.17383
2021-01-12,0.20699
2021-01-13,0.19441
2021-01-14,0.15667
2021-01-15,0.1258
2021-01-16,0.20471
2021-01-17,0.15324
2021-01-18,0.26532
2021-01-19,0.82799
2021-01-20,0.30535
2021-01-21,0.38655
2021-01-22,0.2333
2021-01-23,0.17497
2021-01-24,0.10521
2021-01-25,0.30878
2021-01-26,0.2333
2021-01-27,0.215
2021-01-28,0.20471
2021-01-29,0.21043
2021-01-30,0.06633
2021-01-31,0.08806
2021-02-01,0.12923
2021-02-02,0.17497
2021-02-03,0.18183
2021-02-04,0.14867
2021-02-05,0.14181
2021-02-06,0.13151
2021-02-07,0.19441
2021-02-08,0.24473
2021-02-09,0.23444
2021-02-10,0.23902
2021-02-11,0.25617
2021-02-12,0.19784
2021-02-13,0.30535
2021-02-14,0.45516
2021-02-15,0.57982
2021-02-16,0.7102
2021-02-17,0.60727
2021-02-18,0.64844
2021-02-19,0.53751
2021-02-20,0.37053
2021-02-21,0.47575
2021-02-22,0.87602
2021-02-23,0.54208
2021-02-24,0.70333
2021-02-25,0.56495
2021-02-26,0.45974
2021-02-27,0.43915
2021-02-28,0.31793
2021-03-01,0.44716
2021-03-02,0.92291
2021-03-03,1.20997
2021-03-04,7.56175
2021-03-05,3.74656
2021-03-06,1.57365
2021-03-07,2.43023
2021-03-08,6.40667
2021-03-09,8.26166
2021-03-10,4.45905
2021-03-11,3.93183
2021-03-12,6.64913
2021-03-13,6.28316
2021-03-14,4.31267
2021-03-15,6.40096
2021-03-16,7.19121
2021-03-17,4.85018
2021-03-18,6.21225
2021-03-19,7.00137
2021-03-20,6.68229
2021-03-21,5.87031
2021-03-22,6.43641
2021-03-23,6.04414
2021-03-24,9.05306
2021-03-25,7.9483
2021-03-26,7.64409
2021-03-27,5.65645
2021-03-28,4.79185
2021-03-29,7.12488
2021-03-30,6.82182
2021-03-31,9.00503
2021-04-01,7.16033
2021-04-02,6.01669
2021-04-03,4.88106
2021-04-04,6.62625
2021-04-05,12.28842
2021-04-06,5.64043
2021-04-07,5.40942
2021-04-08,4.586
2021-04-09,4.37442
2021-04-10,2.72186
2021-04-11,2.51944
2021-04-12,3.97415
2021-04-13,4.46706
2021-04-14,4.49107
2021-04-15,3.72598
2021-04-16,3.56244
2021-04-17,3.20562
2021-04-18,2.12374
2021-04-19,3.17131
2021-04-20,3.83005
2021-04-21,2.85681
2021-04-22,2.2564
2021-04-23,2.49313
2021-04-24,1.69144
2021-04-25,2.93
2021-04-26,3.15416
2021-04-27,2.99977
2021-04-28,3.41834
2021-04-29,3.01578
2021-04-30,3.87008
2021-05-01,3.22621
2021-05-02,2.35247
2021-05-03,2.69213
2021-05-04,3.07067
2021-05-05,2.11344
2021-05-06,2.79734
2021-05-07,2.96317
2021-05-08,1.60795
2021-05-09,1.91445
2021-05-10,2.90484
2021-05-11,2.80077
2021-05-12,3.12099
2021-05-13,2.51829
2021-05-14,2.78705
2021-05-15,1.68687
2021-05-16,1.6354
2021-05-17,2.50343
2021-05-18,3.91697
2021-05-19,2.28156
2021-05-20,2.46912
2021-05-21,2.29071
2021-05-22,1.39524
2021-05-23,1.32319
2021-05-24,2.39478
2021-05-25,5.54894
2021-05-26,4.78385
2021-05-27,4.4865
2021-05-28,2.68641
2021-05-29,2.07456
2021-05-30,3.01692
2021-05-31,3.65164
2021-06-01,5.14524
2021-06-02,4.01875
2021-06-03,3.93412
2021-06-04,3.08211
2021-06-05,1.50731
2021-06-06,1.3575
2021-06-07,3.41262
2021-06-08,2.76532
2021-06-09,5.836
2021-06-10,2.37419
2021-06-11,2.12259
2021-06-12,2.68526
2021-06-13,2.36047
2021-06-14,2.93344
2021-06-15,2.53087
2021-06-16,2.50457
2021-06-17,2.63037
2021-06-18,1.97163
2021-06-19,1.17795
2021-06-20,1.06587
2021-06-21,1.83325
2021-06-22,2.05283
2021-06-23,1.91559
2021-06-24,1.8161
2021-06-25,1.45471
2021-06-26,0.93092
2021-06-27,0.73879
2021-06-28,2.68069
2021-06-29,2.07113
2021-06-30,1.53476
2021-07-01,2.12031
2021-07-02,3.17474
2021-07-03,2.53087
2021-07-04,1.26829
2021-07-05,2.07342
2021-07-06,2.69098
2021-07-07,4.01532
2021-07-08,4.17657
2021-07-09,2.1672
2021-07-10,1.50388
2021-07-11,1.39524
2021-07-12,2.52401
2021-07-13,2.24039
2021-07-14,2.16948
2021-07-15,3.01578
2021-07-16,2.10773
2021-07-17,1.05901
2021-07-18,1.03613
2021-07-19,1.75091
2021-07-20,1.70402
2021-07-21,2.53316
2021-07-22,5.10635
2021-07-23,4.28179
2021-07-24,1.86299
2021-07-25,1.51303
2021-07-26,2.3639
2021-07-27,2.39478
2021-07-28,2.52287
2021-07-29,2.33188
2021-07-30,2.31587
2021-07-31,1.09903
2021-08-01,1.1322
2021-08-02,1.85841
2021-08-03,2.11802
2021-08-04,2.2644
2021-08-05,2.77904
2021-08-06,3.16331
2021-08-07,1.5542
2021-08-08,1.53476
2021-08-09,2.71157
2021-08-10,3.2102
2021-08-11,3.39775
2021-08-12,2.94144
2021-08-13,2.88769
2021-08-14,1.64684
2021-08-15,1.63197
2021-08-16,2.02081
2021-08-17,2.51372
2021-08-18,2.508
2021-08-19,2.17063
2021-08-20,2.28156
2021-08-21,1.57708
2021-08-22,2.5343
2021-08-23,3.09698
2021-08-24,3.09126
2021-08-25,2.91514
2021-08-26,3.27996
2021-08-27,4.10338
2021-08-28,2.27698
2021-08-29,1.96591
2021-08-30,3.82662
2021-08-31,4.2349
2021-09-01,4.61116
2021-09-02,4.96912
2021-09-03,4.83531
2021-09-04,3.05466
2021-09-05,2.74931
2021-09-06,3.92726
2021-09-07,3.86322
2021-09-08,4.63174
2021-09-09,4.08165
2021-09-10,3.50526
2021-09-11,1.96363
2021-09-12,1.88014
2021-09-13,3.15645
2021-09-14,2.70585
2021-09-15,2.83737
2021-09-16,2.5972
2021-09-17,2.16834
2021-09-18,1.63998
2021-09-19,1.85612
2021-09-20,1.51189
2021-09-21,1.38838
2021-09-22,1.57365
2021-09-23,2.44853
2021-09-24,2.51143
2021-09-25,1.48444
2021-09-26,1.78293
2021-09-27,2.60178
2021-09-28,2.87397
2021-09-29,2.78133
2021-09-30,2.59492
2021-10-01,2.29071
2021-10-02,1.68229
2021-10-03,1.96363
2021-10-04,2.5526
2021-10-05,4.15827
2021-10-06,4.40073
2021-10-07,4.26349
2021-10-08,3.44693
2021-10-09,2.28385
2021-10-10,3.07868
2021-10-11,2.85795
2021-10-12,4.89592
2021-10-13,4.14226
2021-10-14,4.44304
2021-10-15,4.54483
2021-10-16,2.77104
2021-10-17,2.39707
2021-10-18,7.00823
2021-10-19,5.32936
2021-10-20,4.84217
2021-10-21,6.00068
2021-10-22,5.65301
2021-10-23,3.18161
2021-10-24,3.31084
2021-10-25,5.16468
2021-10-26,8.67451
2021-10-27,7.68412
2021-10-28,6.39066
2021-10-29,8.15073
2021-10-30,5.55352
2021-10-31,7.90141
2021-11-01,20.06061
2021-11-02,27.87282
2021-11-03,22.73559
2021-11-04,33.1999
2021-11-05,24.10338
2021-11-06,13.01006
2021-11-07,13.74542
2021-11-08,20.4586
2021-11-09,34.89135
2021-11-10,34.10795
2021-11-11,100.0
2021-11-12,57.87282
2021-11-13,29.40645
2021-11-14,26.88243
2021-11-15,37.5709
2021-11-16,40.41514
2021-11-17,42.00594
2021-11-18,33.2548
2021-11-19,28.15988
2021-11-20,19.89821
2021-11-21,20.89775
2021-11-22,26.46843
2021-11-23,31.87214
2021-11-24,31.96935
2021-11-25,35.93435
2021-11-26,25.29734
2021-11-27,16.30832
2021-11-28,13.44579
2021-11-29,21.75548
2021-11-30,17.37534
2021-12-01,15.85201
2021-12-02,14.86161
2021-12-03,13.40805
2021-12-04,11.35864
2021-12-05,9.6489
2021-12-06,15.99611
2021-12-07,19.01532
2021-12-08,16.05558
2021-12-09,17.0048
2021-12-10,15.47918
2021-12-11,11.22369
2021-12-12,13.40347
2021-12-13,16.32662
2021-12-14,13.16331
2021-12-15,13.75914
2021-12-16,15.30763
2021-12-17,13.10041
2021-12-18,8.56473
2021-12-19,8.99473
2021-12-20,13.61161
2021-12-21,13.56473
2021-12-22,12.85681
2021-12-23,11.1322
2021-12-24,9.60315
2021-12-25,6.57136
2021-12-26,7.96203
2021-12-27,10.4929
2021-12-28,10.14409
2021-12-29,10.6999
2021-12-30,14.30695
2021-12-31,11.72689
2022-01-01,9.00503
2022-01-02,9.91308
2022-01-03,13.29711
2022-01-04,13.97872
2022-01-05,16.21111
2022-01-06,16.68
2022-01-07,21.64341
2022-01-08,14.1171
2022-01-09,12.87625
2022-01-10,11.45471
2022-01-11,11.66628
2022-01-12,11.48444
2022-01-13,11.86299
2022-01-14,10.01829
2022-01-15,10.0709
2022-01-16,42.21637
2022-01-17,21.70059
2022-01-18,22.98032
2022-01-19,25.86916
2022-01-20,22.18778
2022-01-21,21.62968
2022-01-22,15.90462
2022-01-23,20.45288
2022-01-24,15.56152
2022-01-25,16.73376
2022-01-26,17.58806
2022-01-27,13.79345
2022-01-28,12.57548
2022-01-29,8.55558
2022-01-30,8.69624
2022-01-31,8.51212
2022-02-01,10.48719
2022-02-02,10.07204
2022-02-03,12.21294
2022-02-04,13.88838
2022-02-05,11.48902
2022-02-06,11.27058
2022-02-07,16.75777
2022-02-08,17.73559
2022-02-09,18.20562
2022-02-10,15.47003
2022-02-11,13.80489
2022-02-12,10.93778
2022-02-13,12.16834
2022-02-14,15.71591
2022-02-15,14.86848
2022-02-16,16.67657
2022-02-17,15.26989
2022-02-18,15.73879
2022-02-19,10.49405
2022-02-20,9.7747
2022-02-21,14.07365
2022-02-22,15.54094
2022-02-23,16.29345
2022-02-24,16.3472
2022-02-25,18.22392
2022-02-26,14.56312
2022-02-27,10.09835
2022-02-28,12.35132
2022-03-01,12.35247
2022-03-02,12.35933
2022-03-03,11.21912
2022-03-04,20.02172
2022-03-05,14.172
2022-03-06,9.32525
2022-03-07,13.11184
2022-03-08,24.26921
2022-03-09,11.33806
2022-03-10,11.8058
2022-03-11,12.64981
2022-03-12,9.59515
2022-03-13,9.81015
2022-03-14,12.8145
2022-03-15,13.98787
2022-03-16,16.5096
2022-03-17,27.94373
2022-03-18,22.11001
2022-03-19,18.69967
2022-03-20,13.00205
2022-03-21,14.19945
2022-03-22,13.33943
2022-03-23,13.24451
2022-03-24,13.31884
2022-03-25,11.7795
2022-03-26,29.2086
2022-03-27,28.78545
2022-03-28,20.43
2022-03-29,18.36344
2022-03-30,19.03476
2022-03-31,19.76784
2022-04-01,13.58302
2022-04-02,9.10567
2022-04-03,8.57845
2022-04-04,9.97483
2022-04-05,10.07776
2022-04-06,9.69807
2022-04-07,10.62099
2022-04-08,10.00571
2022-04-09,6.34149
2022-04-10,6.48787
2022-04-11,8.31312
2022-04-12,9.31724
2022-04-13,11.69602
2022-04-14,10.95265
2022-04-15,11.50617
2022-04-16,6.6903
2022-04-17,7.38563
2022-04-18,10.24931
2022-04-19,9.16056
2022-04-20,8.99359
2022-04-21,8.8392
2022-04-22,8.37374
2022-04-23,4.43504
2022-04-24,6.13792
2022-04-25,7.37648
2022-04-26,7.63151
2022-04-27,9.30809
2022-04-28,8.23879
2022-04-29,6.89844
2022-04-30,4.10224
2022-05-01,6.5645
2022-05-02,8.53613
2022-05-03,9.32296
2022-05-04,10.49977
2022-05-05,10.67703
2022-05-06,12.25411
2022-05-07,7.99519
2022-05-08,7.58005
2022-05-09,8.87694
2022-05-10,8.75914
2022-05-11,9.23376
2022-05-12,10.0526
2022-05-13,8.54871
2022-05-14,6.04185
2022-05-15,6.24656
2022-05-16,8.08211
2022-05-17,7.59606
2022-05-18,7.49199
2022-05-19,7.19579
2022-05-20,6.30718
2022-05-21,24.49336
2022-05-22,18.50297
2022-05-23,11.19853
2022-05-24,8.48924
2022-05-25,10.20928
2022-05-26,9.59057
2022-05-27,7.36505
2022-05-28,4.89364
2022-05-29,5.5215
2022-05-30,6.96706
2022-05-31,6.74634
2022-06-01,5.1967
2022-06-02,6.05672
2022-06-03,5.58783
2022-06-04,4.71637
2022-06-05,3.9833
2022-06-06,3.95242
2022-06-07,5.56495
2022-06-08,6.7532
2022-06-09,5.53979
2022-06-10,6.78751
2022-06-11,4.08279
2022-06-12,4.06793
2022-06-13,6.13792
2022-06-14,6.03156
2022-06-15,5.836
2022-06-16,5.77767
2022-06-17,4.8822
2022-06-18,3.64021
2022-06-19,4.47163
2022-06-20,5.06404
2022-06-21,5.05032
2022-06-22,7.61207
2022-06-23,5.64387
2022-06-24,4.29666
2022-06-25,4.20402
2022-06-26,3.36459
2022-06-27,4.36299
2022-06-28,4.51395
2022-06-29,4.63975
2022-06-30,5.21157
2022-07-01,4.55169
2022-07-02,3.60018
2022-07-03,12.76646
2022-07-04,11.83783
2022-07-05,8.27424
2022-07-06,7.01166
2022-07-07,6.86299
2022-07-08,4.20745
2022-07-09,4.14569
2022-07-10,5.38655
2022-07-11,4.88563
2022-07-12,4.6752
2022-07-13,5.11893
2022-07-14,5.46889
2022-07-15,3.86779
2022-07-16,2.44853
2022-07-17,3.61962
2022-07-18,4.10795
2022-07-19,4.18458
2022-07-20,4.11596
2022-07-21,3.97072
2022-07-22,4.24748
2022-07-23,2.43709
2022-07-24,3.04437
2022-07-25,4.10681
2022-07-26,4.99885
2022-07-27,4.59515
2022-07-28,3.61276
2022-07-29,4.04391
2022-07-30,2.36619
2022-07-31,3.82891
2022-08-01,4.11596
2022-08-02,3.37488
2022-08-03,3.85064
2022-08-04,3.18275
2022-08-05,3.32342
2022-08-06,2.21523
2022-08-07,2.04826
2022-08-08,3.90896
2022-08-09,3.04894
2022-08-10,3.38746
2022-08-11,3.20333
2022-08-12,2.83851
2022-08-13,2.1306
2022-08-14,1.83897
2022-08-15,2.41079
2022-08-16,3.60132
2022-08-17,4.47506
2022-08-18,3.80032
2022-08-19,3.85864
2022-08-20,2.31473
2022-08-21,2.12831
2022-08-22,3.79002
2022-08-23,4.34354
2022-08-24,4.88106
2022-08-25,4.83188
2022-08-26,4.21317
2022-08-27,2.6155
2022-08-28,2.44053
2022-08-29,3.34629
2022-08-30,3.78202
2022-08-31,3.45494
2022-09-01,3.61733
2022-09-02,3.79231
2022-09-03,2.97232
2022-09-04,2.76875
2022-09-05,3.56129
2022-09-06,3.30283
2022-09-07,3.22049
2022-09-08,2.5972
2022-09-09,1.89387
2022-09-10,1.65256
2022-09-11,1.70745
2022-09-12,2.12374
2022-09-13,3.86093
2022-09-14,3.92268
2022-09-15,3.87122
2022-09-16,3.77287
2022-09-17,2.36962
2022-09-18,2.02424
2022-09-19,3.16903
2022-09-20,3.33257
2022-09-21,3.64592
2022-09-22,3.22049
2022-09-23,2.87625
2022-09-24,1.74977
2022-09-25,1.68801
2022-09-26,3.31655
2022-09-27,3.19876
2022-09-28,3.24565
2022-09-29,3.14958
2022-09-30,3.01806
2022-10-01,1.94876
2022-10-02,1.75091
2022-10-03,2.18206
2022-10-04,2.9849
2022-10-05,3.13586
2022-10-06,3.1736
2022-10-07,3.35544
2022-10-08,2.0128
2022-10-09,1.81038
2022-10-10,1.8424
2022-10-11,2.89112
2022-10-12,3.59103
2022-10-13,4.15713
2022-10-14,3.36116
2022-10-15,2.11916
2022-10-16,1.98421
2022-10-17,3.38403
2022-10-18,3.3543
2022-10-19,3.21477
2022-10-20,3.14272
2022-10-21,2.79849
2022-10-22,1.8687
2022-10-23,1.80809
2022-10-24,2.87282
2022-10-25,3.0844
2022-10-26,3.19762
2022-10-27,2.8774
2022-10-28,2.5892
2022-10-29,1.71203
2022-10-30,1.42268
2022-10-31,2.46797
2022-11-01,2.49885
2022-11-02,2.56633
2022-11-03,2.66468
2022-11-04,2.43138
2022-11-05,1.5725
2022-11-06,1.47644
2022-11-07,2.63838
2022-11-08,2.77676
2022-11-09,2.49313
2022-11-10,2.8671
2022-11-11,2.87168
2022-11-12,2.00137
2022-11-13,1.99565
2022-11-14,2.97232
2022-11-15,3.11756
2022-11-16,2.61436
2022-11-17,2.62465
2022-11-18,3.04208
2022-11-19,1.70974
2022-11-20,1.74405
2022-11-21,2.62694
2022-11-22,2.66697
2022-11-23,2.74016
2022-11-24,2.57548
2022-11-25,2.60635
2022-11-26,1.69716
2022-11-27,1.75548
2022-11-28,2.77333
2022-11-29,2.35018
2022-11-30,2.68526
2022-12-01,2.66354
2022-12-02,2.54803
2022-12-03,1.34949
2022-12-04,1.51418
2022-12-05,2.66468
2022-12-06,2.47827
2022-12-07,2.41537
2022-12-08,2.94487
2022-12-09,2.6784
2022-12-10,1.75434
2022-12-11,1.52447
2022-12-12,2.87968
2022-12-13,2.42223
2022-12-14,3.06953
2022-12-15,2.52058
2022-12-16,2.301
2022-12-17,1.39409
2022-12-18,1.85841
2022-12-19,2.20265
2022-12-20,2.24839
2022-12-21,2.25526
2022-12-22,2.37763
2022-12-23,1.78064
2022-12-24,1.28316
2022-12-25,1.27516
2022-12-26,3.07525
2022-12-27,3.01463
2022-12-28,2.48513
2022-12-29,2.34446
2022-12-30,1.70059
2022-12-31,1.84583
2023-01-01,1.21569
2023-01-02,1.97849
2023-01-03,2.26326
2023-01-04,2.22095
2023-01-05,2.18549
2023-01-06,2.00709
2023-01-07,1.33234
2023-01-08,1.33806
2023-01-09,2.15004
2023-01-10,2.2015
2023-01-11,2.15118
2023-01-12,2.05169
2023-01-13,1.95677
2023-01-14,1.45356
2023-01-15,1.30032
2023-01-16,2.23124
2023-01-17,2.08028
2023-01-18,2.0311
2023-01-19,2.17177
2023-01-20,1.99794
2023-01-21,1.25571
2023-01-22,1.30375
2023-01-23,1.40667
2023-01-24,1.55192
2023-01-25,2.02081
2023-01-26,1.9419
2023-01-27,1.9602
2023-01-28,1.34949
2023-01-29,1.3472
2023-01-30,2.18321
2023-01-31,2.27698
2023-02-01,2.27698
2023-02-02,2.46111
2023-02-03,2.13174
2023-02-04,1.3838
2023-02-05,1.42497
2023-02-06,2.19807
2023-02-07,2.27927
2023-02-08,2.14432
2023-02-09,4.42474
2023-02-10,3.44464
2023-02-11,1.69945
2023-02-12,1.64341
2023-02-13,3.16788
2023-02-14,2.55603
2023-02-15,2.50914
2023-02-16,2.66582
2023-02-17,2.43481
2023-02-18,1.53591
2023-02-19,1.24542
2023-02-20,2.33645
2023-02-21,5.40484
2023-02-22,6.09217
2023-02-23,10.83028
2023-02-24,4.51509
2023-02-25,3.57273
2023-02-26,2.49428
2023-02-27,2.49885
2023-02-28,1.96477
2023-03-01,1.75548
2023-03-02,1.99107
2023-03-03,2.04597
2023-03-04,1.39981
2023-03-05,1.20882
2023-03-06,2.02767
2023-03-07,2.086
2023-03-08,1.99336
2023-03-09,1.91674
2023-03-10,1.7978
2023-03-11,1.14478
2023-03-12,1.45928
2023-03-13,2.02195
2023-03-14,2.1386
2023-03-15,2.19693
2023-03-16,2.32159
2023-03-17,2.05169
2023-03-18,1.36893
2023-03-19,1.35635
2023-03-20,2.19007
2023-03-21,2.30215
2023-03-22,2.29414
2023-03-23,2.79391
2023-03-24,1.97278
2023-03-25,1.31633
2023-03-26,1.28659
2023-03-27,2.12259
2023-03-28,2.14318
2023-03-29,2.37763
2023-03-30,2.23924
2023-03-31,1.82868
2023-04-01,1.09903
2023-04-02,1.10933
2023-04-03,2.03568
2023-04-04,2.01738
2023-04-05,2.07342
2023-04-06,1.91331
2023-04-07,1.65141
2023-04-08,1.26944
2023-04-09,1.18366
2023-04-10,1.91559
2023-04-11,1.87442
2023-04-12,1.78408
2023-04-13,1.89501
2023-04-14,1.89958
2023-04-15,1.26486
2023-04-16,1.27172
2023-04-17,1.90988
2023-04-18,1.85841
2023-04-19,1.80466
2023-04-20,1.81724
2023-04-21,1.60224
2023-04-22,1.19624
2023-04-23,1.18709
2023-04-24,1.59995
2023-04-25,1.68915
2023-04-26,1.73833
2023-04-27,1.57593
2023-04-28,1.73947
2023-04-29,1.24085
2023-04-30,1.06816
2023-05-01,1.32776
2023-05-02,1.60795
2023-05-03,1.7978
2023-05-04,1.60681
2023-05-05,1.05901
2023-05-06,1.13563
2023-05-07,1.11619
2023-05-08,1.73261
2023-05-09,1.86985
2023-05-10,3.03293
2023-05-11,2.48284
2023-05-12,2.00137
2023-05-13,1.14935
2023-05-14,1.11962
2023-05-15,1.85155
2023-05-16,1.90873
2023-05-17,1.98421
2023-05-18,1.79666
2023-05-19,1.63883
2023-05-20,1.17566
2023-05-21,1.1951
2023-05-22,1.78408
2023-05-23,3.91125
2023-05-24,3.2365
2023-05-25,2.86139
2023-05-26,2.03453
2023-05-27,1.17795
2023-05-28,1.18938
2023-05-29,1.29574
2023-05-30,1.99794
2023-05-31,1.85727
2023-06-01,1.78179
2023-06-02,1.53819
2023-06-03,1.12534
2023-06-04,1.23741
